campaign_type,Platform,content_type,total_spend,Impressions,Engagement,Engagement_Rate,Log_Spend_Total,Log_Impressions,Log_Engagement
Mm,Meta,Owned - Boosted Only,919.98,186593,5613,0.030081514311898087,6.82543832049292,12.136690412537583,8.633018756921828
Mm,Tiktok,Influencer - Cfg - Boosted Only,856.0,630439,48826,0.07744761983316388,6.75343791859778,13.354173267289477,10.796038717527543
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,8292.26,2694013,217318,0.0806670197953759,9.023198415702181,14.806542832672426,12.289121599145577
Flood The Feed,Tiktok,Paid - Partnership,4268.88,1009781,69803,0.06912687008371123,8.359341002783276,13.825245023936137,11.153446593698762
Mm,Instagram,Owned - Boosted Only,3340.69,376886,22997,0.06101845120275096,8.114231946025923,12.8397006867527,10.04316253460861
Mm,Meta,Influencer - Ogilvy - Organic Only,43.05,265910,17489,0.06577037343462074,3.7853253523821886,12.490916945311131,9.769384568012647
Bau,Instagram,Paid - Partnership,948.68,225053,13260,0.058919454528488846,6.856125085745279,12.324095652391165,9.4925826756776
Mm,Meta,Paid - Brand,2177.71,702688,41128,0.05852953231021449,7.68648823751481,13.462669683151404,10.624468747775484
Mm,Tiktok,Influencer - Cfg - Boosted Only,916.92,287652,30249,0.10515831629886112,6.8221102408535605,12.569510171578267,10.317251463458987
Bau,Meta,Paid - Brand,8798.56,286802,12773,0.04453595163213646,9.082456999216257,12.56655084790394,9.455167134121535
Mm,Tiktok,Influencer - Ogilvy - Organic Only,38.92,332828,23311,0.07003917939596428,3.686877451443263,12.715384123555848,10.056723528434986
Bau,Tiktok,Influencer - Cfg - Boosted Only,39303.42,2176688,166027,0.07627505641598613,10.579092259726664,14.593315472868774,12.019911727813497
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,1307.23,1348980,108095,0.08013091372740885,7.176430357537525,14.114860050583664,11.590775000167472
Bau,Tiktok,Influencer - Cfg - Boosted Only,2784.67,590280,31857,0.05396930270380158,7.932243697934262,13.28835397368722,10.369043806854583
Flood The Feed,Tiktok,Owned - Boosted Only,2919.72,416073,23684,0.05692270346790106,7.97958544021009,12.938618408039193,10.072597215357852
Mm,Tiktok,Owned - Boosted Only,25989.5,219018,18449,0.08423508570071866,10.165486365619012,12.296913763026248,9.822819649468673
Bau,Meta,Owned - Boosted Only,1961.68,206951,10388,0.05019545689559364,7.582066165195788,12.24024216130027,9.248502833070532
Mm,Instagram,Influencer - Cfg - Boosted Only,4964.55,577683,59319,0.10268434418184368,8.510279345772124,13.26678228534981,10.990701796251868
Flood The Feed,Meta,Paid - Partnership,1813.54,354575,9217,0.02599450045829514,7.5035872710505425,12.778677988436629,9.128913373280454
Bau,Meta,Paid - Partnership,864.27,1605555,83964,0.05229593505049656,6.763041596955045,14.288980672003067,11.338155324329108
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,392.83,341459,35510,0.1039949159342703,5.975919344105853,12.740985820825225,10.477597786622002
Mm,Instagram,Paid - Partnership,6774.34,405188,18016,0.04446331085816954,8.821044828990546,12.912108903900318,9.7990710356157
Bau,Instagram,Paid - Brand,2469.62,301495,11879,0.039400321730045276,7.812224410269494,12.616512028063028,9.382611592916636
Bau,Tiktok,Paid - Partnership,106.81,296694,13788,0.04647212279318085,4.680370418551027,12.600459954097818,9.531626451841742
Mm,Instagram,Owned - Boosted Only,3877.0,1458060,85958,0.058953678175109395,8.263074835802596,14.192618028809981,11.361625717370957
Bau,Tiktok,Owned - Boosted Only,1862.56,594217,45329,0.07628357990431105,7.53024391587885,13.295001534382523,10.721724343934895
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,225.9,376168,35136,0.09340507432849153,5.424509391785796,12.837793789476615,10.467009985302088
Mm,Meta,Influencer - Ogilvy - Organic Only,47.9,211122,8058,0.038167505044476656,3.8897773964808264,12.260196181004249,8.994544758324512
Bau,Tiktok,Owned - Boosted Only,6858.67,210092,12234,0.05823163185652,8.833414614606582,12.25530556881018,9.412055975876772
Mm,Instagram,Influencer - Ogilvy - Organic Only,110.49,240128,21255,0.08851529184434968,4.71393490077948,12.388931557922746,9.96439448743965
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,460.09,787132,57258,0.07274256414426043,6.133593251707915,13.576152509309349,10.955340114301212
Bau,Instagram,Influencer - Cfg - Boosted Only,451.35,265047,18556,0.07001022460167441,6.11445621647175,12.487666220641398,9.828602355344339
Mm,Meta,Paid - Partnership,113558.65,536421,12773,0.023811521174599802,11.640083528511006,13.192676443717133,9.455167134121535
Flood The Feed,Tiktok,Paid - Partnership,1277.73,1299142,145850,0.11226640351862999,7.153622676869821,14.077215374274386,11.890340831631637
Bau,Meta,Influencer - Ogilvy - Organic Only,30.39,41665,3681,0.08834753390135605,3.4464893708538624,10.637440727488327,8.211211361793023
Mm,Instagram,Influencer - Ogilvy - Organic Only,219.12,82648,6520,0.07888878133772143,5.394172852191558,11.322358003962423,8.782783017393202
Bau,Meta,Paid - Brand,57.19,251504,7991,0.031772854507284176,4.063713518668578,12.435218149040018,8.98619632032839
Flood The Feed,Meta,Paid - Partnership,11925.15,305542,11285,0.036934365815501635,9.386488747165584,12.62984580055319,9.331318298529085
Flood The Feed,Tiktok,Owned - Boosted Only,743.87,683406,34480,0.050453171321293636,6.613209706508954,13.434845861514003,10.448163726677256
Flood The Feed,Meta,Influencer - Ogilvy - Organic Only,98.68,137013,8395,0.06127155817331202,4.601965055039143,11.827838389370264,9.035510680940524
Mm,Meta,Influencer - Ogilvy - Organic Only,350.18,155158,7910,0.05098029105814718,5.8612989125311845,11.952205676573094,8.976009475021396
Bau,Tiktok,Owned - Boosted Only,339.38,260676,16947,0.0650117387101229,5.830062640566531,12.471037372017351,9.73790511174645
Flood The Feed,Instagram,Paid - Partnership,151932.2,257887,19205,0.07447060146498273,11.931196229547341,12.460280661124237,9.862978009197919
Mm,Instagram,Influencer - Ogilvy - Organic Only,402.16,170401,19407,0.11389017670084096,5.999333505486677,12.045915630397674,9.873440631183831
Flood The Feed,Instagram,Owned - Boosted Only,5209.08,467376,24287,0.051964585258977784,8.558350489715897,13.054891491489302,10.097737680195356
Flood The Feed,Instagram,Paid - Partnership,18682.7,885309,35222,0.03978497902992063,9.835406764974145,13.693693145141355,10.469454557298322
Bau,Tiktok,Paid - Partnership,412.04,325786,15376,0.047196626006028496,6.023544440571394,12.693999072573751,9.640628165515693
Flood The Feed,Tiktok,Paid - Brand,2710.02,1646766,68911,0.041846261095990565,7.905080226822983,14.314324529813856,11.140585607293891
Flood The Feed,Tiktok,Paid - Partnership,2795.5,758607,58709,0.07739053291098026,7.936123914261643,13.539240453923487,10.980365349058232
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,102.48,277495,21287,0.07671129209535307,4.639378357317828,12.533561797650323,9.965898812657525
Flood The Feed,Meta,Owned - Boosted Only,18035.88,365143,8235,0.022552808077931114,9.800173829656995,12.808047075309805,9.01627006814768
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,275.81,252782,14860,0.05878583126963154,5.6233313502585744,12.440286692158226,9.60649561075857
Bau,Instagram,Influencer - Ogilvy - Boosted Only,1168.51,227550,13665,0.06005273566249176,7.064340136650354,12.335129668073673,9.522666275340724
Flood The Feed,Meta,Owned - Boosted Only,109.03,643685,37365,0.05804857966241252,4.700753055881822,13.37496630854211,10.528516479019784
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,7921.08,317993,16164,0.050831307607400164,8.977409076590858,12.669787793659784,9.690603690159534
Flood The Feed,Instagram,Owned - Boosted Only,2951.94,515382,33253,0.06452107368903066,7.990556563217151,13.152665592566388,10.411930339600325
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,991.02,744480,49187,0.06606893402106168,6.899743268371959,13.520442610297001,10.803404970292338
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,26469.11,1015627,69491,0.06842177295404711,10.183771450860416,13.83101769834203,11.14896691701379
Bau,Meta,Paid - Brand,3380.37,733011,23872,0.032567041967992295,8.126036231798684,13.504917351812546,10.080503392206552
Mm,Tiktok,Owned - Boosted Only,819.23,911945,74206,0.08137113532066079,6.709584788733826,13.723336056777141,11.21461376432841
Mm,Meta,Influencer - Ogilvy - Boosted Only,1533.69,290037,17119,0.05902350389777856,7.336083685228368,12.577767227861148,9.748002649695733
Mm,Meta,Influencer - Ogilvy - Organic Only,235.85,196624,10879,0.055328952721946455,5.467427029369761,12.189053640360578,9.294681520409934
Mm,Instagram,Influencer - Ogilvy - Boosted Only,38175.0,686254,52318,0.07623707839954302,10.549962324897642,13.439004557753833,10.865114872798575
Bau,Instagram,Influencer - Ogilvy - Boosted Only,12233.9,153654,12465,0.08112382365574602,9.412047802569974,11.942465108519569,9.430760217368796
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,44979.38,747320,33380,0.04466627415297329,10.71398167367682,13.524250090687742,10.41574215482581
Mm,Instagram,Influencer - Ogilvy - Boosted Only,1120.88,158292,9006,0.05689485255098173,7.022761128491225,11.972203025055624,9.105757331783742
Flood The Feed,Tiktok,Owned - Boosted Only,1709.98,263546,17475,0.06630721012650544,7.444821584753157,12.481986999179295,9.768583790071327
Bau,Tiktok,Owned - Boosted Only,11538.17,216753,22565,0.10410467213833258,9.353502613731953,12.286518348913107,10.024199627698392
Mm,Instagram,Influencer - Ogilvy - Organic Only,247.35,260040,14345,0.05516459006306722,5.514839041553359,12.468594589873232,9.57122643668638
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,10740.62,464223,54570,0.11755126307830503,9.281881194676776,13.048122473338628,10.907257885099419
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,3857.44,677598,34287,0.05060079870365615,8.258018235692525,13.426310946521962,10.442550717713358
Flood The Feed,Tiktok,Owned - Boosted Only,778.52,841037,41763,0.04965655494348049,6.658678345641423,13.642392122238705,10.63979000341
Bau,Meta,Paid - Partnership,5971.83,132885,6170,0.04643112465665801,8.694976130917595,11.797246896789762,8.727616178321068
Mm,Instagram,Influencer - Cfg - Boosted Only,469.29,505711,46857,0.09265568674598733,6.153349525701339,13.133722616270418,10.754877030826584
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,1048.21,752597,73238,0.09731370175538834,6.955792779018591,13.531286499683784,11.20148334495411
Flood The Feed,Meta,Influencer - Ogilvy - Boosted Only,1328.41,314374,9421,0.029967490950269425,7.192490513769652,12.65834181983614,9.150802659259986
Mm,Tiktok,Owned - Boosted Only,5036.54,168556,11447,0.06791214789150193,8.524673146670063,12.035029250502886,9.345570321236288
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,2007.87,1237633,101737,0.08220288243768549,7.605327653910876,14.028712050391103,11.530156160231895
Mm,Tiktok,Paid - Brand,1818.61,794354,42160,0.05307457380462615,7.506377471394091,13.585285743582945,10.649250902099034
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,203.6,275445,11677,0.042393218246836936,5.321056853517526,12.526146881103644,9.365462008843483
Mm,Tiktok,Paid - Partnership,9275.98,747772,33071,0.04422604751180841,9.135291341781594,13.524854734962645,10.40644228192155
Mm,Meta,Paid - Brand,2067.05,359563,9945,0.0276585744361906,7.634361413285748,12.792647465333433,9.204925739274683
Flood The Feed,Tiktok,Paid - Brand,4918.65,1905356,126519,0.06640176428971804,8.500992668744528,14.46017995056026,11.748155677419586
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,416.41,733413,98341,0.13408679693433304,6.034068952190328,13.505465623610878,11.496206478363355
Flood The Feed,Tiktok,Owned - Boosted Only,5325.24,1247522,150580,0.12070328218660673,8.580400827318813,14.036670543311601,11.922256424370241
Bau,Meta,Influencer - Ogilvy - Organic Only,413.11,174455,12030,0.06895761084520363,6.026131639016284,12.069427839832581,9.395241931033524
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,3704.6,861405,69769,0.08099442190375027,8.217600467938622,13.666321216983043,11.152959396933282
Bau,Tiktok,Paid - Brand,31104.88,299135,22738,0.07601250271616494,10.34515214782043,12.608653598458474,10.03183679096379
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,244.66,90717,6807,0.07503555011739806,5.503948466110948,11.415511072863186,8.82585367025321
Bau,Meta,Paid - Brand,127.74,383365,14399,0.03755950595385599,4.85779486662447,12.856745425431832,9.574983485564092
Flood The Feed,Instagram,Influencer - Cfg - Boosted Only,1225.94,617486,85229,0.13802580139468748,7.112278543759778,13.33341329463108,11.353108763516344
Bau,Instagram,Paid - Brand,1396.02,127419,7631,0.059889027539064034,7.242096675546752,11.75524399567048,8.940105213128122
Mm,Meta,Paid - Partnership,56606.6,402409,19622,0.04876133486080083,10.943898530795485,12.90522674835352,9.884457626629322
Mm,Instagram,Paid - Brand,22297.14,211486,7020,0.033193686579726316,10.012258545897815,12.261918809858335,8.85666093701725
Bau,Instagram,Paid - Brand,18888.56,750524,34121,0.04546290325159488,9.84636466747679,13.528528240626766,10.437697616534855
Bau,Instagram,Owned - Boosted Only,796.54,615452,27710,0.045023819891721856,6.681531990141004,13.330113861008648,10.22958472526072
Mm,Instagram,Owned - Boosted Only,1803.16,287324,24182,0.08416282663473988,7.497850388485693,12.56836925823696,10.09340518595171
Bau,Instagram,Paid - Partnership,10731.77,318452,17564,0.05515430896964064,9.281056957014982,12.67123017638632,9.773663564699927
Mm,Tiktok,Influencer - Ogilvy - Boosted Only,3182.02,785322,33091,0.04213685596481443,8.06558571064281,13.573850377104202,10.407046840310073
Bau,Meta,Influencer - Ogilvy - Boosted Only,1910.44,376706,14402,0.03823140592398316,7.555612163682275,12.839222975933815,9.57519179719905
Bau,Instagram,Influencer - Ogilvy - Organic Only,218.4,102553,11669,0.11378506723352803,5.3908965478411295,11.538144768103075,9.364776725280601
Flood The Feed,Instagram,Paid - Brand,31556.33,380423,13961,0.03669862232304566,10.359561170620507,12.849041699145838,9.544094632530348
Mm,Meta,Influencer - Cfg - Boosted Only,2667.98,379202,23158,0.061070353004467275,7.889451655933211,12.845826960724114,10.050138752861821
Mm,Meta,Owned - Boosted Only,955.83,143583,6853,0.04772849153451314,6.863625737219875,11.87467550877571,8.832587702434553
Flood The Feed,Meta,Paid - Partnership,7664.04,339321,15979,0.04709110252533737,8.944425009818065,12.734704788045525,9.679093219320265
Bau,Meta,Paid - Partnership,1155.9,323445,14893,0.04604492262981341,7.053499293034843,12.686787454723843,9.60871372627059
Flood The Feed,Instagram,Paid - Brand,2834.39,589683,19393,0.032887161407061084,7.949934772838065,13.28734207918028,9.872719018864492
Mm,Tiktok,Owned - Boosted Only,2220.08,365738,19294,0.052753610508068614,7.705748843056625,12.809675243242133,9.867601273971719
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,124.37,79756,4625,0.057989367571091834,4.831269365127934,11.286739791089824,8.439447842791385
Bau,Tiktok,Influencer - Ogilvy - Organic Only,111.62,167314,13072,0.07812854871678401,4.724019319826472,12.027633542250442,9.47830431356186
Mm,Tiktok,Influencer - Cfg - Boosted Only,2717.19,929011,115939,0.12479830701681681,7.907721496609322,13.741876934827728,11.660828094893724
Mm,Meta,Influencer - Cfg - Boosted Only,1124.79,231082,9736,0.04213223011744749,7.026240290418083,12.350532232327806,9.183688340978756
Mm,Instagram,Influencer - Ogilvy - Boosted Only,1435.4,249629,14266,0.05714880883230714,7.269895262351928,12.427735100562586,9.565704457114814
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,426.59,721071,73094,0.10136865856482927,6.05816479253505,13.488494272585022,11.199515243945717
Flood The Feed,Meta,Paid - Partnership,7277.51,392529,12484,0.03180401957562371,8.892681449913232,12.880368246404757,9.432283202713874
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,742.45,767067,53522,0.06977486973106652,6.611301514143232,13.55033073352519,10.887866747042812
Bau,Meta,Influencer - Ogilvy - Organic Only,263.26,50165,2269,0.04523073856274295,5.576933466986071,10.823092785378114,7.727535110475448
Mm,Instagram,Owned - Boosted Only,4682.84,274042,32458,0.1184416987177148,8.451873565295582,12.521040307363876,10.387733033446775
Mm,Instagram,Paid - Brand,5037.68,168553,6289,0.03731170611024426,8.524899422000468,12.035011452210929,8.746716349694486
Flood The Feed,Tiktok,Paid - Brand,207.6,650546,24321,0.03738551924076084,5.340418542566672,13.385568826438398,10.099136569540946
Bau,Meta,Owned - Boosted Only,11767.37,192123,7346,0.038235921779276816,9.373170702983474,12.165896275882654,8.902047345620277
Bau,Tiktok,Paid - Brand,1149.02,1182744,51555,0.04358931434021225,7.047534612510416,13.983348566048399,10.85042387452467
Mm,Tiktok,Influencer - Cfg - Boosted Only,46575.76,1297706,143964,0.11093730012807215,10.748856983268972,14.07610941886967,11.877325493459793
Mm,Tiktok,Paid - Partnership,5182.79,637766,21461,0.03365027298413525,8.55329172795233,13.365728291862037,9.974039208487072
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,1961.91,1365648,121118,0.08868903260576665,7.582183345033857,14.127140331482375,11.704528812362424
Bau,Instagram,Paid - Partnership,362.21,202312,16191,0.08002985487761477,5.8949811793877585,12.217571282089704,9.692272572087193
Mm,Instagram,Influencer - Ogilvy - Boosted Only,19347.87,337147,32293,0.09578314503762454,9.870389298819886,12.728277282067422,10.382636733441567
Bau,Meta,Influencer - Ogilvy - Boosted Only,1720.28,116626,4772,0.04091711968171763,7.450823479084877,11.666736086984383,8.470730317005897
Mm,Meta,Paid - Partnership,31080.41,331749,11102,0.03346505942745871,10.344365170247908,12.712136952194454,9.314970621054266
Mm,Meta,Influencer - Ogilvy - Boosted Only,1901.2,1225652,107796,0.08794992379566141,7.5507663900482855,14.01898432115879,11.588005107756247
Flood The Feed,Instagram,Paid - Partnership,83130.78,445304,23356,0.052449562546035965,11.328182338541774,13.006514719632115,10.058652004037477
Bau,Instagram,Influencer - Ogilvy - Boosted Only,306.44,573403,29083,0.05071999972096414,5.728279946256588,13.259345808340106,10.277943473769948
Mm,Tiktok,Influencer - Ogilvy - Organic Only,184.34,124820,8787,0.07039737221599103,5.222191976158546,11.734635989992555,9.081142433504501
Bau,Meta,Influencer - Cfg - Boosted Only,849.04,271176,13287,0.04899769891140809,6.7452834072006596,12.510527023192367,9.49461665129313
Bau,Tiktok,Owned - Boosted Only,1309.76,553346,26217,0.0473790359015878,7.178362400643452,13.223740570154787,10.174201476757755
Flood The Feed,Instagram,Paid - Partnership,4149.79,886647,36486,0.0411505367976207,8.331053956554086,13.695203339236583,10.504711311745423
Flood The Feed,Tiktok,Influencer - Ogilvy - Organic Only,72.39,298006,35662,0.11966873150205029,4.295787686556971,12.604872255144544,10.481869015752949
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,3988.46,619640,64480,0.104060422180621,8.291411162378985,13.336895557059291,11.074125885745115
Bau,Meta,Influencer - Ogilvy - Boosted Only,570.53,460247,28094,0.06104113660708272,6.348316975295453,13.039520753621462,10.243346903546298
Bau,Instagram,Influencer - Ogilvy - Organic Only,109.09,67319,3467,0.05150106210728026,4.701298213082312,11.117212648304742,8.151333337900432
Flood The Feed,Tiktok,Influencer - Ogilvy - Boosted Only,6649.03,1826442,135773,0.07433742763252268,8.802376644917919,14.417880917503583,11.818747017749796
Bau,Tiktok,Influencer - Ogilvy - Organic Only,234.72,58240,4105,0.0704842032967033,5.462644659969713,10.97234485305283,8.32020459757888
Bau,Meta,Influencer - Ogilvy - Organic Only,143.87,81961,3119,0.038054684545088514,4.97583678855356,11.314011004202497,8.045588280803528
Bau,Instagram,Influencer - Ogilvy - Organic Only,76.11,129849,8248,0.06351993469337461,4.345232973844869,11.774135217090894,9.017847259860732
Bau,Instagram,Influencer - Cfg - Boosted Only,103.82,77752,4977,0.0640112151455911,4.65224459337402,11.261292414506094,8.512783482927537
Flood The Feed,Tiktok,Owned - Boosted Only,5922.59,125333,7120,0.05680866172516416,8.68669796299932,11.738737452838711,8.870803443982124
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,1353.74,1657135,85038,0.05131627779269643,7.211364832983292,14.320601369081684,11.350865253774536
Flood The Feed,Instagram,Owned - Boosted Only,5294.82,403100,11232,0.027864053584718433,8.574673109123834,12.906942429876182,9.326611153641569
Flood The Feed,Meta,Owned - Boosted Only,9436.22,541588,24979,0.04612177522397099,9.152416724242977,13.202262690181923,10.125830783679568
Mm,Meta,Influencer - Cfg - Boosted Only,1076640.99,185348,17910,0.09662904374473963,13.88935748676343,12.129995813366051,9.793170328225258
Mm,Instagram,Owned - Boosted Only,1936.87,279015,14532,0.052083221332186444,7.569344710737419,12.539024406829439,9.58417720462617
Bau,Instagram,Influencer - Ogilvy - Organic Only,97.1,78553,5827,0.07417921657988874,4.585987366571318,11.271541565366231,8.670429167315095
Flood The Feed,Tiktok,Paid - Partnership,306.2,1022087,54126,0.05295635303061286,5.727499001273517,13.837358151714053,10.899088416123256
Bau,Instagram,Owned - Boosted Only,547.24,139748,10758,0.07698142370552709,6.306713147277568,11.847603235356681,9.283497892593909
Bau,Tiktok,Influencer - Ogilvy - Boosted Only,1335.41,555433,40145,0.07227694429391124,7.197742193244189,13.227505069121943,10.600278088010873
Flood The Feed,Meta,Paid - Brand,9291.76,896939,44978,0.05014610804079207,9.13699088133339,13.706744249171615,10.713950993163014
Mm,Meta,Paid - Partnership,2290.79,515889,19126,0.037073866665115945,7.737088450600334,13.153648843443404,9.858856228390534
Bau,Instagram,Influencer - Ogilvy - Organic Only,542.33,79249,6659,0.08402629686179006,6.297716870144554,11.280362691739526,8.803874763534434
Bau,Meta,Owned - Boosted Only,2225.98,237047,9649,0.04070500786763806,7.708401686525527,12.376017931256072,9.174713194333032
Mm,Meta,Owned - Boosted Only,4351.87,285087,12040,0.04223272194102151,8.378590676645054,12.560553183520371,9.39607277189222
Bau,Meta,Influencer - Ogilvy - Boosted Only,31798.59,673357,47193,0.07008615043728661,10.36720867560339,13.420032413701648,10.762022044849319
Flood The Feed,Instagram,Owned - Boosted Only,1505.21,203941,14341,0.07031935706895621,7.31735184086975,12.225590918676053,9.57094757444252
Mm,Tiktok,Owned - Boosted Only,11093.01,1083006,59632,0.055061560139094336,9.31416060200291,13.895251989489479,10.995964391098154
Mm,Tiktok,Paid - Brand,2112.6,192937,8232,0.04266677723816582,7.656147933768061,12.170124172753953,9.015905747298426
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,402.05,163257,13294,0.08142989274579344,5.99906062372961,12.003087050532173,9.49514330367712
Flood The Feed,Meta,Paid - Partnership,2240.03,628580,16037,0.02551306118552929,7.714690860592181,13.351220176989969,9.682716185366974
Bau,Meta,Influencer - Ogilvy - Organic Only,161.61,23668,1127,0.047617035659962816,5.091354695837631,10.071921454044812,7.028201432058005
Flood The Feed,Tiktok,Influencer - Cfg - Boosted Only,258.34,1900606,230383,0.12121554914590399,5.5581399421207385,14.457683866800028,12.347502760948052
Bau,Instagram,Paid - Brand,6002.95,644499,18617,0.028886002926303996,8.700172864937198,13.37623010136138,9.831884133676436
Mm,Meta,Owned - Boosted Only,40988.42,593624,21897,0.03688698570138674,10.62106926360564,13.294003085851424,9.99415058743337
Flood The Feed,Instagram,Influencer - Ogilvy - Organic Only,462.03,112070,5880,0.05246720799500312,6.137791846803555,11.62688787800082,8.679482094459956
Flood The Feed,Tiktok,Owned - Boosted Only,1196.45,437754,21043,0.04807037742659119,7.087949574759918,12.989414672127413,9.954370762850697
Bau,Meta,Owned - Boosted Only,18669.09,233671,10285,0.04401487561571611,9.834678057091905,12.361673701624518,9.23853902633486
Bau,Tiktok,Paid - Partnership,1267.08,131111,8530,0.0650593771689637,7.145259224489637,11.783807198743663,9.051461866908694
Flood The Feed,Meta,Paid - Brand,169.29,462546,8836,0.019102964894302403,5.137502866038513,13.044503452393112,9.086702731518004
Flood The Feed,Meta,Owned - Boosted Only,58742.22,893367,36517,0.04087569834121923,10.980931021091504,13.702753869036147,10.505560568696678
Bau,Instagram,Influencer - Cfg - Boosted Only,19842.08,219621,19853,0.0903966378442863,9.895610610725566,12.299663165748978,9.896160777149667
Bau,Meta,Paid - Brand,4022.73,371631,15677,0.04218431723941221,8.299964612112936,12.825659396315398,9.660013734748668
Bau,Instagram,Owned - Boosted Only,8944.0,250895,8063,0.03213694972000239,9.09884999594282,12.432793789620813,8.99516499031115
Flood The Feed,Instagram,Influencer - Ogilvy - Boosted Only,706.22,413852,30643,0.07404337782588945,6.561341791466533,12.93326611729053,10.330192163636712
Bau,Meta,Influencer - Ogilvy - Boosted Only,547.13,1296824,110368,0.0851063829787234,6.306512485091684,14.0754295274411,11.611584576292795
Mm,Meta,Owned - Boosted Only,7355.31,327399,12165,0.03715649711819523,8.903313727304976,12.698937943919171,9.40640045488065
Flood The Feed,Meta,Influencer - Cfg - Boosted Only,714.89,729650,45406,0.06222983622284657,6.573526523873235,13.500321616615064,10.723421557166176
Bau,Meta,Influencer - Ogilvy - Organic Only,42.87,160708,7731,0.04810588147447545,3.7812307151781224,11.987350555135604,8.953122840328222
